codigo,aglo,estimacion,periodo,variable,value
4,Gran Rosario,39000,201403,cv,16.6
4,Gran Rosario,43000,201403,desvio,6590
4,Gran Rosario,43000,201403,cv,15.3
4,Gran Rosario,47000,201403,desvio,6710
4,Gran Rosario,47000,201403,cv,14.3
4,Gran Rosario,51000,201403,desvio,6822
4,Gran Rosario,51000,201403,cv,13.4
4,Gran Rosario,55000,201403,desvio,6928
4,Gran Rosario,55000,201403,cv,12.6
4,Gran Rosario,65000,201403,desvio,7166
4,Gran Rosario,65000,201403,cv,11
4,Gran Rosario,75000,201403,desvio,7378
4,Gran Rosario,75000,201403,cv,9.8
4,Gran Rosario,95000,201403,desvio,7740
4,Gran Rosario,95000,201403,cv,8.1
4,Gran Rosario,115000,201403,desvio,8046
4,Gran Rosario,115000,201403,cv,7
4,Gran Rosario,135000,201403,desvio,8312
4,Gran Rosario,135000,201403,cv,6.2
4,Gran Rosario,175000,201403,desvio,8762
4,Gran Rosario,175000,201403,cv,5
4,Gran Rosario,215000,201403,desvio,9136
4,Gran Rosario,215000,201403,cv,4.2
4,Gran Rosario,255000,201403,desvio,9458
4,Gran Rosario,255000,201403,cv,3.7
4,Gran Rosario,295000,201403,desvio,9742
4,Gran Rosario,295000,201403,cv,3.3
4,Gran Rosario,335000,201403,desvio,9996
4,Gran Rosario,335000,201403,cv,3
4,Gran Rosario,415000,201403,desvio,10440
4,Gran Rosario,415000,201403,cv,2.5
4,Gran Rosario,495000,201403,desvio,10821
4,Gran Rosario,495000,201403,cv,2.2
4,Gran Rosario,575000,201403,desvio,11155
4,Gran Rosario,575000,201403,cv,1.9
4,Gran Rosario,655000,201403,desvio,11453
4,Gran Rosario,655000,201403,cv,1.7
4,Gran Rosario,735000,201403,desvio,11724
4,Gran Rosario,735000,201403,cv,1.6
4,Gran Rosario,815000,201403,desvio,11973
4,Gran Rosario,815000,201403,cv,1.5
23,Salta,6000,201403,desvio,1567
23,Salta,6000,201403,cv,26.1
23,Salta,7000,201403,desvio,1647
23,Salta,7000,201403,cv,23.5
23,Salta,8000,201403,desvio,1719
23,Salta,8000,201403,cv,21.5
23,Salta,10000,201403,desvio,1847
23,Salta,10000,201403,cv,18.5
23,Salta,12000,201403,desvio,1959
23,Salta,12000,201403,cv,16.3
23,Salta,14000,201403,desvio,2058
23,Salta,14000,201403,cv,14.7
23,Salta,16000,201403,desvio,2149
23,Salta,16000,201403,cv,13.4
23,Salta,19000,201403,desvio,2271
23,Salta,19000,201403,cv,12
23,Salta,22000,201403,desvio,2380
23,Salta,22000,201403,cv,10.8
23,Salta,27000,201403,desvio,2543
23,Salta,27000,201403,cv,9.4
23,Salta,32000,201403,desvio,2685
23,Salta,32000,201403,cv,8.4
23,Salta,37000,201403,desvio,2814
23,Salta,37000,201403,cv,7.6
23,Salta,42000,201403,desvio,2931
23,Salta,42000,201403,cv,7
23,Salta,49000,201403,desvio,3080
23,Salta,49000,201403,cv,6.3
23,Salta,56000,201403,desvio,3215
23,Salta,56000,201403,cv,5.7
23,Salta,66000,201403,desvio,3389
23,Salta,66000,201403,cv,5.1
23,Salta,76000,201403,desvio,3547
23,Salta,76000,201403,cv,4.7
23,Salta,86000,201403,desvio,3691
23,Salta,86000,201403,cv,4.3
23,Salta,96000,201403,desvio,3823
23,Salta,96000,201403,cv,4
23,Salta,111000,201403,desvio,4006
23,Salta,111000,201403,cv,3.6
23,Salta,126000,201403,desvio,4173
23,Salta,126000,201403,cv,3.3
23,Salta,141000,201403,desvio,4327
23,Salta,141000,201403,cv,3.1
23,Salta,171000,201403,desvio,4604
23,Salta,171000,201403,cv,2.7
23,Salta,201000,201403,desvio,4849
23,Salta,201000,201403,cv,2.4
23,Salta,231000,201403,desvio,5071
23,Salta,231000,201403,cv,2.2
23,Salta,261000,201403,desvio,5274
23,Salta,261000,201403,cv,2
23,Salta,291000,201403,desvio,5462
23,Salta,291000,201403,cv,1.9
23,Salta,321000,201403,desvio,5637
23,Salta,321000,201403,cv,1.8
23,Salta,351000,201403,desvio,5802
23,Salta,351000,201403,cv,1.7
23,Salta,381000,201403,desvio,5957
23,Salta,381000,201403,cv,1.6
27,Gran San Juan,5000,201403,desvio,1122
27,Gran San Juan,5000,201403,cv,22.4
27,Gran San Juan,6000,201403,desvio,1224
27,Gran San Juan,6000,201403,cv,20.4
27,Gran San Juan,7000,201403,desvio,1317
27,Gran San Juan,7000,201403,cv,18.8
27,Gran San Juan,8000,201403,desvio,1404
27,Gran San Juan,8000,201403,cv,17.5
27,Gran San Juan,9000,201403,desvio,1485
27,Gran San Juan,9000,201403,cv,16.5
27,Gran San Juan,10000,201403,desvio,1561
27,Gran San Juan,10000,201403,cv,15.6
27,Gran San Juan,12000,201403,desvio,1703
27,Gran San Juan,12000,201403,cv,14.2
27,Gran San Juan,14000,201403,desvio,1832
27,Gran San Juan,14000,201403,cv,13.1
27,Gran San Juan,16000,201403,desvio,1953
27,Gran San Juan,16000,201403,cv,12.2
27,Gran San Juan,18000,201403,desvio,2065
27,Gran San Juan,18000,201403,cv,11.5
27,Gran San Juan,20000,201403,desvio,2172
27,Gran San Juan,20000,201403,cv,10.9
27,Gran San Juan,24000,201403,desvio,2369
27,Gran San Juan,24000,201403,cv,9.9
27,Gran San Juan,28000,201403,desvio,2549
27,Gran San Juan,28000,201403,cv,9.1
27,Gran San Juan,32000,201403,desvio,2716
27,Gran San Juan,32000,201403,cv,8.5
27,Gran San Juan,36000,201403,desvio,2873
27,Gran San Juan,36000,201403,cv,8
27,Gran San Juan,43000,201403,desvio,3127
27,Gran San Juan,43000,201403,cv,7.3
27,Gran San Juan,50000,201403,desvio,3360
27,Gran San Juan,50000,201403,cv,6.7
27,Gran San Juan,57000,201403,desvio,3576
27,Gran San Juan,57000,201403,cv,6.3
27,Gran San Juan,64000,201403,desvio,3779
27,Gran San Juan,64000,201403,cv,5.9
27,Gran San Juan,71000,201403,desvio,3970
27,Gran San Juan,71000,201403,cv,5.6
27,Gran San Juan,78000,201403,desvio,4152
27,Gran San Juan,78000,201403,cv,5.3
27,Gran San Juan,90000,201403,desvio,4445
27,Gran San Juan,90000,201403,cv,4.9
27,Gran San Juan,102000,201403,desvio,4718
27,Gran San Juan,102000,201403,cv,4.6
27,Gran San Juan,117000,201403,desvio,5037
27,Gran San Juan,117000,201403,cv,4.3
27,Gran San Juan,132000,201403,desvio,5334
27,Gran San Juan,132000,201403,cv,4
27,Gran San Juan,150000,201403,desvio,5669
27,Gran San Juan,150000,201403,cv,3.8
27,Gran San Juan,168000,201403,desvio,5984
27,Gran San Juan,168000,201403,cv,3.6
27,Gran San Juan,186000,201403,desvio,6281
27,Gran San Juan,186000,201403,cv,3.4
27,Gran San Juan,204000,201403,desvio,6563
27,Gran San Juan,204000,201403,cv,3.2
27,Gran San Juan,222000,201403,desvio,6833
27,Gran San Juan,222000,201403,cv,3.1
27,Gran San Juan,240000,201403,desvio,7092
27,Gran San Juan,240000,201403,cv,3
27,Gran San Juan,258000,201403,desvio,7340
27,Gran San Juan,258000,201403,cv,2.8
27,Gran San Juan,276000,201403,desvio,7580
27,Gran San Juan,276000,201403,cv,2.7
27,Gran San Juan,298000,201403,desvio,7862
27,Gran San Juan,298000,201403,cv,2.6
26,San Luis - El Chorrillo,2000,201403,desvio,664
26,San Luis - El Chorrillo,2000,201403,cv,33.2
26,San Luis - El Chorrillo,3000,201403,desvio,742
26,San Luis - El Chorrillo,3000,201403,cv,24.7
26,San Luis - El Chorrillo,4000,201403,desvio,804
26,San Luis - El Chorrillo,4000,201403,cv,20.1
26,San Luis - El Chorrillo,5000,201403,desvio,855
26,San Luis - El Chorrillo,5000,201403,cv,17.1
26,San Luis - El Chorrillo,6000,201403,desvio,899
26,San Luis - El Chorrillo,6000,201403,cv,15
26,San Luis - El Chorrillo,8000,201403,desvio,973
26,San Luis - El Chorrillo,8000,201403,cv,12.2
26,San Luis - El Chorrillo,10000,201403,desvio,1034
26,San Luis - El Chorrillo,10000,201403,cv,10.3
26,San Luis - El Chorrillo,12000,201403,desvio,1088
26,San Luis - El Chorrillo,12000,201403,cv,9.1
26,San Luis - El Chorrillo,16000,201403,desvio,1178
26,San Luis - El Chorrillo,16000,201403,cv,7.4
26,San Luis - El Chorrillo,20000,201403,desvio,1252
26,San Luis - El Chorrillo,20000,201403,cv,6.3
26,San Luis - El Chorrillo,24000,201403,desvio,1317
26,San Luis - El Chorrillo,24000,201403,cv,5.5
26,San Luis - El Chorrillo,28000,201403,desvio,1374
26,San Luis - El Chorrillo,28000,201403,cv,4.9
26,San Luis - El Chorrillo,32000,201403,desvio,1425
26,San Luis - El Chorrillo,32000,201403,cv,4.5
26,San Luis - El Chorrillo,38000,201403,desvio,1495
26,San Luis - El Chorrillo,38000,201403,cv,3.9
26,San Luis - El Chorrillo,44000,201403,desvio,1556
26,San Luis - El Chorrillo,44000,201403,cv,3.5
26,San Luis - El Chorrillo,50000,201403,desvio,1612
26,San Luis - El Chorrillo,50000,201403,cv,3.2
26,San Luis - El Chorrillo,56000,201403,desvio,1663
26,San Luis - El Chorrillo,56000,201403,cv,3
26,San Luis - El Chorrillo,62000,201403,desvio,1711
26,San Luis - El Chorrillo,62000,201403,cv,2.8
26,San Luis - El Chorrillo,68000,201403,desvio,1755
26,San Luis - El Chorrillo,68000,201403,cv,2.6
26,San Luis - El Chorrillo,80000,201403,desvio,1835
26,San Luis - El Chorrillo,80000,201403,cv,2.3
26,San Luis - El Chorrillo,92000,201403,desvio,1907
26,San Luis - El Chorrillo,92000,201403,cv,2.1
26,San Luis - El Chorrillo,104000,201403,desvio,1973
26,San Luis - El Chorrillo,104000,201403,cv,1.9
26,San Luis - El Chorrillo,116000,201403,desvio,2033
26,San Luis - El Chorrillo,116000,201403,cv,1.8
26,San Luis - El Chorrillo,128000,201403,desvio,2089
26,San Luis - El Chorrillo,128000,201403,cv,1.6
26,San Luis - El Chorrillo,140000,201403,desvio,2141
26,San Luis - El Chorrillo,140000,201403,cv,1.5
38,San Nicolás - Villa Const.,2000,201403,desvio,565
38,San Nicolás - Villa Const.,2000,201403,cv,28.3
38,San Nicolás - Villa Const.,3000,201403,desvio,659
38,San Nicolás - Villa Const.,3000,201403,cv,22
38,San Nicolás - Villa Const.,4000,201403,desvio,735
38,San Nicolás - Villa Const.,4000,201403,cv,18.4
38,San Nicolás - Villa Const.,5000,201403,desvio,800
38,San Nicolás - Villa Const.,5000,201403,cv,16
38,San Nicolás - Villa Const.,6000,201403,desvio,857
38,San Nicolás - Villa Const.,6000,201403,cv,14.3
38,San Nicolás - Villa Const.,7000,201403,desvio,909
38,San Nicolás - Villa Const.,7000,201403,cv,13
38,San Nicolás - Villa Const.,8000,201403,desvio,956
38,San Nicolás - Villa Const.,8000,201403,cv,11.9
38,San Nicolás - Villa Const.,10000,201403,desvio,1040
38,San Nicolás - Villa Const.,10000,201403,cv,10.4
38,San Nicolás - Villa Const.,12000,201403,desvio,1114
38,San Nicolás - Villa Const.,12000,201403,cv,9.3
38,San Nicolás - Villa Const.,14000,201403,desvio,1182
38,San Nicolás - Villa Const.,14000,201403,cv,8.4
38,San Nicolás - Villa Const.,17000,201403,desvio,1272
38,San Nicolás - Villa Const.,17000,201403,cv,7.5
38,San Nicolás - Villa Const.,20000,201403,desvio,1352
38,San Nicolás - Villa Const.,20000,201403,cv,6.8
38,San Nicolás - Villa Const.,23000,201403,desvio,1426
38,San Nicolás - Villa Const.,23000,201403,cv,6.2
38,San Nicolás - Villa Const.,26000,201403,desvio,1494
38,San Nicolás - Villa Const.,26000,201403,cv,5.7
38,San Nicolás - Villa Const.,29000,201403,desvio,1557
38,San Nicolás - Villa Const.,29000,201403,cv,5.4
38,San Nicolás - Villa Const.,32000,201403,desvio,1616
38,San Nicolás - Villa Const.,32000,201403,cv,5.1
38,San Nicolás - Villa Const.,35000,201403,desvio,1672
38,San Nicolás - Villa Const.,35000,201403,cv,4.8
38,San Nicolás - Villa Const.,41000,201403,desvio,1775
38,San Nicolás - Villa Const.,41000,201403,cv,4.3
38,San Nicolás - Villa Const.,47000,201403,desvio,1870
38,San Nicolás - Villa Const.,47000,201403,cv,4
38,San Nicolás - Villa Const.,55000,201403,desvio,1984
38,San Nicolás - Villa Const.,55000,201403,cv,3.6
38,San Nicolás - Villa Const.,63000,201403,desvio,2089
38,San Nicolás - Villa Const.,63000,201403,cv,3.3
38,San Nicolás - Villa Const.,71000,201403,desvio,2186
38,San Nicolás - Villa Const.,71000,201403,cv,3.1
38,San Nicolás - Villa Const.,79000,201403,desvio,2276
38,San Nicolás - Villa Const.,79000,201403,cv,2.9
38,San Nicolás - Villa Const.,87000,201403,desvio,2361
38,San Nicolás - Villa Const.,87000,201403,cv,2.7
38,San Nicolás - Villa Const.,95000,201403,desvio,2441
38,San Nicolás - Villa Const.,95000,201403,cv,2.6
38,San Nicolás - Villa Const.,103000,201403,desvio,2517
38,San Nicolás - Villa Const.,103000,201403,cv,2.4
38,San Nicolás - Villa Const.,111000,201403,desvio,2589
38,San Nicolás - Villa Const.,111000,201403,cv,2.3
38,San Nicolás - Villa Const.,119000,201403,desvio,2658
38,San Nicolás - Villa Const.,119000,201403,cv,2.2
5,Gran Santa Fé,7000,201403,desvio,1819
5,Gran Santa Fé,7000,201403,cv,26
5,Gran Santa Fé,8000,201403,desvio,1910
5,Gran Santa Fé,8000,201403,cv,23.9
5,Gran Santa Fé,9000,201403,desvio,1994
5,Gran Santa Fé,9000,201403,cv,22.2
5,Gran Santa Fé,10000,201403,desvio,2072
5,Gran Santa Fé,10000,201403,cv,20.7
5,Gran Santa Fé,11000,201403,desvio,2146
5,Gran Santa Fé,11000,201403,cv,19.5
5,Gran Santa Fé,13000,201403,desvio,2281
5,Gran Santa Fé,13000,201403,cv,17.5
5,Gran Santa Fé,16000,201403,desvio,2461
5,Gran Santa Fé,16000,201403,cv,15.4
5,Gran Santa Fé,19000,201403,desvio,2620
5,Gran Santa Fé,19000,201403,cv,13.8
5,Gran Santa Fé,22000,201403,desvio,2764
5,Gran Santa Fé,22000,201403,cv,12.6
5,Gran Santa Fé,25000,201403,desvio,2897
5,Gran Santa Fé,25000,201403,cv,11.6
5,Gran Santa Fé,28000,201403,desvio,3019
5,Gran Santa Fé,28000,201403,cv,10.8
5,Gran Santa Fé,33000,201403,desvio,3206
5,Gran Santa Fé,33000,201403,cv,9.7
5,Gran Santa Fé,39000,201403,desvio,3408
5,Gran Santa Fé,39000,201403,cv,8.7
5,Gran Santa Fé,46000,201403,desvio,3620
5,Gran Santa Fé,46000,201403,cv,7.9
5,Gran Santa Fé,66000,201403,desvio,4131
5,Gran Santa Fé,66000,201403,cv,6.3
5,Gran Santa Fé,86000,201403,desvio,4550
5,Gran Santa Fé,86000,201403,cv,5.3
5,Gran Santa Fé,106000,201403,desvio,4912
5,Gran Santa Fé,106000,201403,cv,4.6
5,Gran Santa Fé,126000,201403,desvio,5232
5,Gran Santa Fé,126000,201403,cv,4.2
5,Gran Santa Fé,146000,201403,desvio,5522
5,Gran Santa Fé,146000,201403,cv,3.8
5,Gran Santa Fé,166000,201403,desvio,5787
5,Gran Santa Fé,166000,201403,cv,3.5
5,Gran Santa Fé,186000,201403,desvio,6033
5,Gran Santa Fé,186000,201403,cv,3.2
5,Gran Santa Fé,206000,201403,desvio,6262
5,Gran Santa Fé,206000,201403,cv,3
5,Gran Santa Fé,226000,201403,desvio,6478
5,Gran Santa Fé,226000,201403,cv,2.9
5,Gran Santa Fé,246000,201403,desvio,6682
5,Gran Santa Fé,246000,201403,cv,2.7
5,Gran Santa Fé,266000,201403,desvio,6875
5,Gran Santa Fé,266000,201403,cv,2.6
5,Gran Santa Fé,286000,201403,desvio,7060
5,Gran Santa Fé,286000,201403,cv,2.5
5,Gran Santa Fé,306000,201403,desvio,7237
5,Gran Santa Fé,306000,201403,cv,2.4
5,Gran Santa Fé,326000,201403,desvio,7406
5,Gran Santa Fé,326000,201403,cv,2.3
5,Gran Santa Fé,346000,201403,desvio,7569
5,Gran Santa Fé,346000,201403,cv,2.2
5,Gran Santa Fé,366000,201403,desvio,7726
5,Gran Santa Fé,366000,201403,cv,2.1
30,Santa Rosa - Toay,2000,201403,desvio,703
30,Santa Rosa - Toay,2000,201403,cv,35.1
30,Santa Rosa - Toay,3000,201403,desvio,767
30,Santa Rosa - Toay,3000,201403,cv,25.6
30,Santa Rosa - Toay,4000,201403,desvio,816
30,Santa Rosa - Toay,4000,201403,cv,20.4
30,Santa Rosa - Toay,5000,201403,desvio,856
30,Santa Rosa - Toay,5000,201403,cv,17.1
30,Santa Rosa - Toay,6000,201403,desvio,890
30,Santa Rosa - Toay,6000,201403,cv,14.8
30,Santa Rosa - Toay,7000,201403,desvio,920
30,Santa Rosa - Toay,7000,201403,cv,13.1
30,Santa Rosa - Toay,8000,201403,desvio,947
30,Santa Rosa - Toay,8000,201403,cv,11.8
30,Santa Rosa - Toay,9000,201403,desvio,971
30,Santa Rosa - Toay,9000,201403,cv,10.8
30,Santa Rosa - Toay,10000,201403,desvio,993
30,Santa Rosa - Toay,10000,201403,cv,9.9
30,Santa Rosa - Toay,11000,201403,desvio,1014
30,Santa Rosa - Toay,11000,201403,cv,9.2
30,Santa Rosa - Toay,13000,201403,desvio,1051
30,Santa Rosa - Toay,13000,201403,cv,8.1
30,Santa Rosa - Toay,15000,201403,desvio,1084
30,Santa Rosa - Toay,15000,201403,cv,7.2
30,Santa Rosa - Toay,17000,201403,desvio,1113
30,Santa Rosa - Toay,17000,201403,cv,6.5
30,Santa Rosa - Toay,19000,201403,desvio,1140
30,Santa Rosa - Toay,19000,201403,cv,6
30,Santa Rosa - Toay,21000,201403,desvio,1165
30,Santa Rosa - Toay,21000,201403,cv,5.5
30,Santa Rosa - Toay,23000,201403,desvio,1188
30,Santa Rosa - Toay,23000,201403,cv,5.2
30,Santa Rosa - Toay,28000,201403,desvio,1239
30,Santa Rosa - Toay,28000,201403,cv,4.4
30,Santa Rosa - Toay,33000,201403,desvio,1284
30,Santa Rosa - Toay,33000,201403,cv,3.9
30,Santa Rosa - Toay,38000,201403,desvio,1323
30,Santa Rosa - Toay,38000,201403,cv,3.5
30,Santa Rosa - Toay,43000,201403,desvio,1359
30,Santa Rosa - Toay,43000,201403,cv,3.2
30,Santa Rosa - Toay,50000,201403,desvio,1403
30,Santa Rosa - Toay,50000,201403,cv,2.8
30,Santa Rosa - Toay,57000,201403,desvio,1444
30,Santa Rosa - Toay,57000,201403,cv,2.5
30,Santa Rosa - Toay,64000,201403,desvio,1480
30,Santa Rosa - Toay,64000,201403,cv,2.3
30,Santa Rosa - Toay,71000,201403,desvio,1513
30,Santa Rosa - Toay,71000,201403,cv,2.1
30,Santa Rosa - Toay,78000,201403,desvio,1544
30,Santa Rosa - Toay,78000,201403,cv,2
18,S. del Estero - La Banda,4000,201403,desvio,1360
18,S. del Estero - La Banda,4000,201403,cv,34
18,S. del Estero - La Banda,5000,201403,desvio,1441
18,S. del Estero - La Banda,5000,201403,cv,28.8
18,S. del Estero - La Banda,6000,201403,desvio,1510
18,S. del Estero - La Banda,6000,201403,cv,25.2
18,S. del Estero - La Banda,7000,201403,desvio,1572
18,S. del Estero - La Banda,7000,201403,cv,22.5
18,S. del Estero - La Banda,8000,201403,desvio,1627
18,S. del Estero - La Banda,8000,201403,cv,20.3
18,S. del Estero - La Banda,9000,201403,desvio,1677
18,S. del Estero - La Banda,9000,201403,cv,18.6
18,S. del Estero - La Banda,10000,201403,desvio,1723
18,S. del Estero - La Banda,10000,201403,cv,17.2
18,S. del Estero - La Banda,11000,201403,desvio,1766
18,S. del Estero - La Banda,11000,201403,cv,16.1
18,S. del Estero - La Banda,12000,201403,desvio,1806
18,S. del Estero - La Banda,12000,201403,cv,15.1
18,S. del Estero - La Banda,14000,201403,desvio,1880
18,S. del Estero - La Banda,14000,201403,cv,13.4
18,S. del Estero - La Banda,16000,201403,desvio,1946
18,S. del Estero - La Banda,16000,201403,cv,12.2
18,S. del Estero - La Banda,18000,201403,desvio,2006
18,S. del Estero - La Banda,18000,201403,cv,11.1
18,S. del Estero - La Banda,21000,201403,desvio,2087
18,S. del Estero - La Banda,21000,201403,cv,9.9
18,S. del Estero - La Banda,24000,201403,desvio,2161
18,S. del Estero - La Banda,24000,201403,cv,9
18,S. del Estero - La Banda,29000,201403,desvio,2269
18,S. del Estero - La Banda,29000,201403,cv,7.8
18,S. del Estero - La Banda,34000,201403,desvio,2364
18,S. del Estero - La Banda,34000,201403,cv,7
18,S. del Estero - La Banda,39000,201403,desvio,2449
18,S. del Estero - La Banda,39000,201403,cv,6.3
18,S. del Estero - La Banda,44000,201403,desvio,2527
18,S. del Estero - La Banda,44000,201403,cv,5.7
18,S. del Estero - La Banda,49000,201403,desvio,2598
18,S. del Estero - La Banda,49000,201403,cv,5.3
18,S. del Estero - La Banda,59000,201403,desvio,2726
18,S. del Estero - La Banda,59000,201403,cv,4.6
18,S. del Estero - La Banda,69000,201403,desvio,2838
18,S. del Estero - La Banda,69000,201403,cv,4.1
18,S. del Estero - La Banda,79000,201403,desvio,2939
18,S. del Estero - La Banda,79000,201403,cv,3.7
18,S. del Estero - La Banda,89000,201403,desvio,3031
18,S. del Estero - La Banda,89000,201403,cv,3.4
18,S. del Estero - La Banda,99000,201403,desvio,3116
18,S. del Estero - La Banda,99000,201403,cv,3.1
18,S. del Estero - La Banda,119000,201403,desvio,3267
18,S. del Estero - La Banda,119000,201403,cv,2.7
18,S. del Estero - La Banda,139000,201403,desvio,3401
18,S. del Estero - La Banda,139000,201403,cv,2.4
18,S. del Estero - La Banda,159000,201403,desvio,3521
18,S. del Estero - La Banda,159000,201403,cv,2.2
18,S. del Estero - La Banda,179000,201403,desvio,3631
18,S. del Estero - La Banda,179000,201403,cv,2
18,S. del Estero - La Banda,199000,201403,desvio,3732
18,S. del Estero - La Banda,199000,201403,cv,1.9
18,S. del Estero - La Banda,219000,201403,desvio,3825
18,S. del Estero - La Banda,219000,201403,cv,1.7
18,S. del Estero - La Banda,239000,201403,desvio,3912
18,S. del Estero - La Banda,239000,201403,cv,1.6
1,Total 31 Algomerados Urbanos,100000,201403,desvio,19788
1,NA,100000,201403,cv,19.8
1,Total 31 Algomerados Urbanos,150000,201403,desvio,21716
1,NA,150000,201403,cv,14.5
1,Total 31 Algomerados Urbanos,200000,201403,desvio,23197
1,NA,200000,201403,cv,11.6
1,Total 31 Algomerados Urbanos,250000,201403,desvio,24415
1,NA,250000,201403,cv,9.8
1,Total 31 Algomerados Urbanos,300000,201403,desvio,25457
1,NA,300000,201403,cv,8.5
1,Total 31 Algomerados Urbanos,350000,201403,desvio,26373
1,NA,350000,201403,cv,7.5
1,Total 31 Algomerados Urbanos,400000,201403,desvio,27193
1,NA,400000,201403,cv,6.8
1,Total 31 Algomerados Urbanos,450000,201403,desvio,27938
1,NA,450000,201403,cv,6.2
1,Total 31 Algomerados Urbanos,500000,201403,desvio,28621
1,NA,500000,201403,cv,5.7
1,Total 31 Algomerados Urbanos,550000,201403,desvio,29253
1,NA,550000,201403,cv,5.3
1,Total 31 Algomerados Urbanos,600000,201403,desvio,29843
1,NA,600000,201403,cv,5
1,Total 31 Algomerados Urbanos,650000,201403,desvio,30395
1,NA,650000,201403,cv,4.7
1,Total 31 Algomerados Urbanos,700000,201403,desvio,30916
1,NA,700000,201403,cv,4.4
1,Total 31 Algomerados Urbanos,750000,201403,desvio,31409
1,NA,750000,201403,cv,4.2
1,Total 31 Algomerados Urbanos,800000,201403,desvio,31878
1,NA,800000,201403,cv,4
1,Total 31 Algomerados Urbanos,850000,201403,desvio,32324
1,NA,850000,201403,cv,3.8
1,Total 31 Algomerados Urbanos,900000,201403,desvio,32750
1,NA,900000,201403,cv,3.6
1,Total 31 Algomerados Urbanos,950000,201403,desvio,33159
1,NA,950000,201403,cv,3.5
1,Total 31 Algomerados Urbanos,1000000,201403,desvio,33551
1,NA,1000000,201403,cv,3.4
1,Total 31 Algomerados Urbanos,1050000,201403,desvio,33929
1,NA,1050000,201403,cv,3.2
1,Total 31 Algomerados Urbanos,1100000,201403,desvio,34293
1,NA,1100000,201403,cv,3.1
1,Total 31 Algomerados Urbanos,1150000,201403,desvio,34644
1,NA,1150000,201403,cv,3
1,Total 31 Algomerados Urbanos,1200000,201403,desvio,34984
1,NA,1200000,201403,cv,2.9
1,Total 31 Algomerados Urbanos,1300000,201403,desvio,35632
1,NA,1300000,201403,cv,2.7
1,Total 31 Algomerados Urbanos,1400000,201403,desvio,36242
1,NA,1400000,201403,cv,2.6
1,Total 31 Algomerados Urbanos,1500000,201403,desvio,36820
1,NA,1500000,201403,cv,2.5
1,Total 31 Algomerados Urbanos,1600000,201403,desvio,37369
1,NA,1600000,201403,cv,2.3
1,Total 31 Algomerados Urbanos,1700000,201403,desvio,37892
1,NA,1700000,201403,cv,2.2
1,Total 31 Algomerados Urbanos,1800000,201403,desvio,38392
1,NA,1800000,201403,cv,2.1
1,Total 31 Algomerados Urbanos,1900000,201403,desvio,38871
1,NA,1900000,201403,cv,2
1,Total 31 Algomerados Urbanos,2100000,201403,desvio,39774
1,NA,2100000,201403,cv,1.9
1,Total 31 Algomerados Urbanos,2300000,201403,desvio,40612
1,NA,2300000,201403,cv,1.8
1,Total 31 Algomerados Urbanos,2500000,201403,desvio,41396
1,NA,2500000,201403,cv,1.7
1,Total 31 Algomerados Urbanos,2700000,201403,desvio,42133
1,NA,2700000,201403,cv,1.6
1,Total 31 Algomerados Urbanos,2900000,201403,desvio,42829
1,NA,2900000,201403,cv,1.5
91,Rawson - Trelew,2000,201403,desvio,509
91,Rawson - Trelew,2000,201403,cv,25.5
91,Rawson - Trelew,3000,201403,desvio,582
91,Rawson - Trelew,3000,201403,cv,19.4
91,Rawson - Trelew,4000,201403,desvio,640
91,Rawson - Trelew,4000,201403,cv,16
91,Rawson - Trelew,5000,201403,desvio,689
91,Rawson - Trelew,5000,201403,cv,13.8
91,Rawson - Trelew,6000,201403,desvio,732
91,Rawson - Trelew,6000,201403,cv,12.2
91,Rawson - Trelew,7000,201403,desvio,770
91,Rawson - Trelew,7000,201403,cv,11
91,Rawson - Trelew,8000,201403,desvio,805
91,Rawson - Trelew,8000,201403,cv,10.1
91,Rawson - Trelew,10000,201403,desvio,866
91,Rawson - Trelew,10000,201403,cv,8.7
91,Rawson - Trelew,12000,201403,desvio,920
91,Rawson - Trelew,12000,201403,cv,7.7
91,Rawson - Trelew,14000,201403,desvio,968
91,Rawson - Trelew,14000,201403,cv,6.9
91,Rawson - Trelew,16000,201403,desvio,1011
91,Rawson - Trelew,16000,201403,cv,6.3
91,Rawson - Trelew,20000,201403,desvio,1088
91,Rawson - Trelew,20000,201403,cv,5.4
91,Rawson - Trelew,26000,201403,desvio,1187
91,Rawson - Trelew,26000,201403,cv,4.6
91,Rawson - Trelew,32000,201403,desvio,1271
91,Rawson - Trelew,32000,201403,cv,4
91,Rawson - Trelew,38000,201403,desvio,1345
91,Rawson - Trelew,38000,201403,cv,3.5
91,Rawson - Trelew,44000,201403,desvio,1412
91,Rawson - Trelew,44000,201403,cv,3.2
91,Rawson - Trelew,50000,201403,desvio,1472
91,Rawson - Trelew,50000,201403,cv,2.9
91,Rawson - Trelew,56000,201403,desvio,1529
91,Rawson - Trelew,56000,201403,cv,2.7
91,Rawson - Trelew,62000,201403,desvio,1581
91,Rawson - Trelew,62000,201403,cv,2.5
91,Rawson - Trelew,68000,201403,desvio,1630
91,Rawson - Trelew,68000,201403,cv,2.4
91,Rawson - Trelew,74000,201403,desvio,1676
91,Rawson - Trelew,74000,201403,cv,2.3
91,Rawson - Trelew,84000,201403,desvio,1747
91,Rawson - Trelew,84000,201403,cv,2.1
